119,100,139,100
120,100,132,100
120,100,125,100
124,100,156,100
127,100,156,100
130,100,156,100
133,100,156,100
133,100,125,0
130,100,122,0
128,100,122,0
127,100,122,100
126,100,124,0
126,100,130,0
125,100,125,100
124,100,125,100
124,91,126,100
124,91,126,100
123,75,124,100
123,100,126,100
123,100,125,100
123,100,125,100
123,100,125,100
123,66,127,100
124,54,140,100
125,50,136,100
126,38,134,100
125,34,124,100
124,53,123,100
123,88,123,100
123,100,124,100
122,95,124,100
122,52,125,100
122,49,125,100
122,45,126,100
122,83,129,100
122,100,123,100
121,100,120,100
121,69,124,100
121,32,126,100
121,43,124,100
121,36,124,100
121,51,124,100
120,86,123,100
120,86,121,100
120,89,121,100
119,91,121,100
119,100,124,100
119,100,125,100
119,74,125,100
120,45,125,100
119,21,122,100
119,17,122,100
119,34,125,100
119,55,124,100
119,58,127,100
119,75,124,100
119,100,121,100
119,100,121,100
118,100,120,100
118,100,119,100
117,100,119,100
117,72,118,100
120,44,129,100
121,28,128,100
121,0,128,100
121,48,122,100
120,19,122,100
120,0,122,100
119,47,118,100
119,93,119,100
118,100,119,100
118,100,120,100
118,100,120,100
118,88,121,100
118,68,122,100
118,45,124,100
118,34,126,100
120,32,137,100
122,26,137,100
122,40,131,100
122,67,124,100
122,84,123,100
122,49,128,100
124,20,143,100
125,53,137,100
126,66,137,100
127,28,137,100
127,41,131,100
126,78,124,100
125,100,123,100
124,100,123,100
124,100,124,100
123,100,122,100
122,100,121,100
122,100,123,100
121,100,124,100
121,100,123,100
121,100,123,100
120,100,123,100
120,80,122,100
120,27,122,100
120,24,125,100
120,47,125,100
120,54,124,100
120,53,122,100
120,52,123,100
120,71,124,100
120,60,126,100
120,51,128,100
121,43,126,100
120,21,121,100
120,29,122,100
120,59,122,100
120,58,122,100
120,45,123,100
119,50,120,100
118,48,117,100
123,28,158,100
123,52,128,100
122,66,122,100
121,43,117,100
123,20,142,100
123,61,124,100
122,85,122,100
122,54,123,100
122,40,125,100
121,22,125,100
121,18,125,100
121,0,125,100
121,0,125,100
120,0,125,100
120,33,121,100
120,45,121,100
120,26,118,100
119,22,118,100
119,27,118,100
119,30,125,100
118,53,125,100
119,95,124,100
119,100,125,100
119,100,126,100
119,100,126,100
119,100,125,100
119,100,124,100
119,100,123,100
119,90,123,100
119,35,121,100
118,59,122,100
118,100,122,100
119,100,125,100
119,100,127,100
119,100,126,100
120,100,126,100
120,100,126,100
120,100,124,100
120,100,125,100
120,100,126,100
121,89,126,100
121,45,125,100
121,55,124,100
121,100,124,100
121,100,124,100
121,100,123,100
120,100,122,100
120,100,122,100
120,79,121,100
119,61,121,100
119,51,121,100
118,43,121,100
119,31,127,100
118,34,121,100
118,56,119,100
118,63,120,100
118,66,120,100
117,64,120,100
117,69,120,100
117,71,120,100
117,65,122,100
117,55,120,100
116,67,118,100
116,80,119,100
116,51,120,100
117,31,124,100
118,24,132,100
118,30,122,100
118,53,121,100
117,71,118,100
117,56,117,100
116,24,120,100
118,23,134,100
118,58,122,100
118,89,121,100
118,84,122,100
118,67,121,100
118,70,121,100
118,79,122,100
118,61,124,100
119,35,125,100
119,28,125,100
119,22,125,100
119,16,123,100
119,27,124,100
119,27,123,100
119,23,126,100
119,31,127,100
120,40,127,100
120,45,127,100
120,44,124,100
120,42,124,100
120,31,125,100
121,33,136,100
121,55,124,100
120,40,122,100
120,38,122,100
120,57,125,100
120,82,124,100
120,81,124,100
121,55,134,100
122,52,135,100
123,45,136,100
124,54,136,100
125,47,136,100
126,43,136,100
126,27,136,100
125,23,123,100
124,26,118,100
123,35,123,100
123,30,129,100
124,26,134,100
125,20,142,100
126,24,137,100
127,21,140,100
127,28,130,100
126,37,125,100
126,40,128,100
125,42,127,100
125,20,127,100
126,22,138,100
125,33,120,100
124,28,125,100
124,25,125,100
123,33,125,100
123,25,125,100
122,20,125,100
122,0,125,100
122,26,122,100
122,26,126,100
121,28,124,100
121,25,124,100
121,16,124,100
121,28,128,100
121,46,124,100
120,43,122,100
120,0,122,100
120,18,125,100
123,20,150,100
126,34,150,100
128,26,150,100
128,27,126,100
127,25,129,100
126,68,129,100
126,92,129,100
126,95,129,100
126,73,129,100
125,48,129,0
125,19,128,0
125,21,128,0
125,52,128,0
125,68,128,0
125,73,128,0
125,68,128,0
125,46,128,0
125,26,128,0
125,18,122,0
125,0,122,0
125,23,159,0
130,27,152,0
131,31,145,0
129,26,120,0
127,43,118,0
126,65,119,0
126,81,119,0
126,89,119,0
126,84,119,0
126,59,120,0
121,43,122,0
121,24,126,0
121,26,126,0
121,29,118,0
119,34,120,0
119,45,125,0
119,69,124,0
119,72,124,0
119,53,124,0
119,32,120,0
119,29,120,0
119,34,122,0
119,27,127,0
119,25,124,0
119,0,124,0
121,18,139,0
122,27,140,0
124,18,137,0
124,0,137,100
126,29,134,100
125,42,126,100
124,61,123,100
123,61,120,100
122,62,120,100
121,72,121,100
121,81,120,100
120,89,121,100
120,72,120,100
119,53,118,100
117,25,113,100
120,18,142,100
121,24,137,100
121,38,126,100
121,53,122,100
120,39,121,100
120,29,123,100
121,17,136,100
123,21,139,100
124,31,139,100
126,35,140,100
127,33,139,100
125,36,120,100
124,48,120,100
123,48,122,100
122,34,122,100
122,16,122,100
121,0,122,100
121,17,121,100
120,16,120,100
120,0,120,100
121,27,138,100
123,31,140,100
124,18,135,100
123,20,125,100
123,23,124,100
123,25,126,100
123,21,130,100
123,24,124,100
122,26,121,100
121,41,119,100
120,40,117,100
120,27,124,100
121,31,136,100
121,58,125,100
121,46,123,100
120,0,123,100
122,28,136,100
123,33,134,100
124,0,134,100
125,18,140,100
127,30,143,100
128,42,141,100
129,48,140,100
130,54,139,100
129,51,135,100
128,71,125,100
131,59,156,100
134,54,158,100
132,50,125,100
130,71,124,100
129,59,125,100
128,49,124,100
126,69,120,100
125,39,120,100
124,20,125,100
124,43,125,100
123,51,125,100
123,60,125,100
122,50,125,100
122,38,125,100
122,35,125,100
122,33,125,100
121,33,125,100
121,43,125,100
121,44,126,100
121,60,124,100
120,65,121,100
120,62,120,100
119,74,118,100
118,100,119,100
118,86,119,100
118,64,120,100
117,67,121,100
117,76,121,100
117,56,121,100
118,24,126,100
118,0,126,100
118,50,121,100
118,61,120,100
118,70,119,100
117,69,119,100
117,49,120,100
117,32,120,100
116,46,120,100
117,36,124,100
118,32,134,100
120,18,139,100
120,17,118,100
119,36,122,100
119,21,124,100
119,0,124,100
121,19,134,100
122,19,134,100
123,0,134,100
122,23,119,100
124,16,141,100
122,17,115,100
121,29,117,100
120,32,118,100
119,37,119,100
118,31,118,100
118,47,119,100
118,48,119,100
117,32,121,100
117,0,121,100
116,21,112,100
116,32,120,100
120,26,156,100
125,30,159,100
125,29,135,100
124,25,118,100
127,41,153,100
130,51,154,100
133,41,157,100
131,31,121,100
129,44,121,100
128,41,121,100
126,20,121,100
125,0,121,100
125,18,126,100
124,0,126,100
123,26,118,100
122,33,119,100
121,0,119,100
120,0,119,100
120,0,119,100
119,0,119,100
119,28,121,100
118,37,122,100
118,41,123,100
118,26,129,100
117,18,123,100
117,39,120,100
117,55,120,100
117,33,122,100
117,21,121,100
116,0,121,100
116,0,121,100
116,0,121,100
116,23,146,100
116,43,125,100
116,46,141,100
116,39,158,100
117,0,122,100
117,25,124,100
117,19,121,100
117,0,121,100
116,31,121,100
117,40,122,100
117,29,123,100
117,16,120,100
116,22,120,100
116,20,120,100
117,20,121,100
117,35,123,100
117,38,123,100
117,31,124,100
118,46,128,100
118,80,125,100
118,61,124,100
119,41,126,100
119,36,124,100
119,43,125,100
119,70,125,100
119,95,126,100
120,92,126,100
121,59,134,100
122,50,137,100
122,66,124,100
122,62,124,100
122,66,126,100
122,73,126,100
121,68,125,100
121,42,125,100
121,37,125,100
121,27,125,100
120,19,118,100
119,0,118,100
118,0,118,100
118,0,118,100
118,18,148,100
118,23,148,100
118,28,145,100
118,42,138,100
118,45,133,100
118,52,120,100
118,52,119,100
118,64,119,100
117,57,119,100
117,45,119,100
119,69,137,100
120,79,134,100
121,81,134,100
122,79,134,100
123,65,128,100
122,70,125,100
122,49,125,100
122,21,128,100
122,17,121,100
122,38,124,100
122,53,128,100
123,56,132,100
124,44,132,100
123,39,121,100
122,37,120,100
121,39,117,100
120,32,116,100
118,0,116,100
118,0,116,100
117,23,113,100
116,19,120,100
118,17,136,100
118,19,120,100
118,27,119,100
118,34,125,100
118,39,125,100
118,34,125,100
123,46,160,100
127,37,160,100
126,29,121,100
129,28,156,100
130,27,140,100
129,43,130,100
129,79,128,100
129,80,135,100
130,53,142,100
130,32,139,100
130,35,131,100
128,48,122,100
127,28,123,100
126,22,123,100
125,23,120,100
124,17,120,100
122,17,116,100
121,20,120,100
121,0,120,100
120,0,120,100
120,16,121,100
120,27,126,100
120,34,125,100
120,37,126,100
126,21,153,100
126,29,128,100
125,47,123,100
124,59,123,100
124,61,125,100
124,39,125,100
126,20,152,100
128,22,141,100
127,51,128,100
127,58,130,100
127,48,132,100
125,35,118,100
124,41,116,100
122,35,120,100
122,21,121,100
121,0,121,100
121,33,121,100
120,22,120,100
122,21,144,100
122,42,125,100
122,65,124,100
122,75,124,100
122,55,127,100
122,47,126,100
122,48,126,100
122,46,128,100
122,47,126,100
122,51,125,100
122,41,125,100
121,41,122,100
120,44,121,100
120,43,121,100
119,53,120,100
119,50,121,100
118,27,122,100
118,0,122,100
119,27,123,100
118,45,121,100
118,58,120,100
118,46,120,100
118,42,121,100
118,31,122,100
118,21,127,100
118,34,122,100
118,48,122,100
118,50,123,100
119,47,125,100
119,40,126,100
119,28,124,100
119,16,124,100
119,19,125,100
119,26,122,100
119,28,123,100
121,25,138,100
122,0,138,100
123,17,135,100
124,30,130,100
123,51,123,100
122,54,123,100
122,47,124,100
122,34,127,100
122,34,124,100
121,29,118,100
120,25,118,100
119,0,118,100
118,28,120,100
118,33,118,100
117,20,118,100
120,18,146,100
119,19,114,100
118,32,117,100
118,28,120,100
118,25,120,100
117,0,120,100
117,0,120,100
118,18,131,100
118,33,122,100
118,38,121,100
118,18,125,100
119,0,125,100
119,0,125,100
120,22,125,100
120,29,128,100
120,37,126,100
120,41,125,100
120,29,125,100
120,0,125,100
121,27,117,100
121,40,122,100
120,41,121,100
119,28,119,100
118,25,119,100
123,29,156,100
123,26,129,100
123,0,129,100
124,25,136,100
124,53,126,100
124,55,129,100
126,39,141,100
127,29,139,100
129,27,145,100
132,28,157,100
130,25,124,100
129,23,122,100
127,18,122,100
126,0,122,100
125,16,124,100
124,16,124,100
124,25,124,100
123,0,124,100
123,0,124,100
123,0,124,100
123,16,119,100
123,18,116,100
123,26,116,100
123,40,116,100
123,47,159,100
123,51,122,100
123,52,123,100
122,24,122,100
122,19,124,100
122,0,124,100
122,0,124,100
122,41,127,100
122,45,126,100
125,28,154,100
124,29,124,100
124,46,127,100
124,44,127,100
123,33,125,100
122,21,120,100
121,19,119,100
121,18,121,100
120,24,121,100
120,37,121,100
120,36,121,100
120,26,125,100
120,24,126,100
120,28,126,100
120,31,125,100
120,37,125,100
121,45,128,100
121,54,130,100
122,58,129,100
122,63,129,100
122,67,128,100
123,57,130,100
124,49,135,100
125,43,138,100
126,54,136,100
126,56,136,100
128,50,138,100
129,49,147,100
131,78,147,100
133,100,147,100
134,100,147,100
135,68,146,100
135,47,142,100
138,33,158,100
135,44,121,100
133,51,121,100
131,41,125,100
130,31,124,100
128,26,122,100
127,0,122,100
126,18,122,100
125,17,122,0
125,29,122,0
125,40,122,0
125,26,122,0
123,24,131,0
122,33,120,0
121,34,121,0
121,33,124,0
121,33,126,0
120,41,122,0
120,29,121,0
120,29,121,0
120,32,121,0
120,46,121,0
120,40,121,0
120,17,121,0
120,26,134,0
121,36,132,0
121,46,121,0
120,42,121,0
120,44,126,0
121,47,134,0
122,42,133,0
124,37,137,0
125,27,142,0
125,0,142,0
125,0,142,0
128,17,132,0
126,25,121,0
126,0,121,0
122,31,121,0
121,30,126,0
121,27,131,0
124,22,149,0
124,25,123,0
122,16,111,0
122,37,111,0
122,28,123,0
121,42,138,100
123,34,137,100
123,17,126,100
123,0,126,100
123,24,126,100
123,24,131,100
122,25,122,100
122,0,122,100
121,38,121,100
121,40,128,100
121,40,126,100
121,54,126,100
121,34,126,100
121,33,126,100
121,37,126,100
121,37,126,100
121,33,124,100
121,24,127,100
121,0,127,100
120,22,116,100
118,18,113,100
118,22,117,0
118,28,122,0
118,32,124,0
119,26,130,0
120,27,132,0
120,26,126,0
120,29,121,0
120,22,121,0
120,26,121,0
120,18,121,0
120,42,137,0
122,45,136,0
122,47,128,0
122,48,129,0
123,60,128,0
123,63,129,0
124,66,132,0
124,55,130,0
124,63,128,0
124,62,128,0
124,55,132,0
124,49,127,0
124,39,126,0
124,38,130,0
124,34,130,0
125,29,131,0
125,0,131,100
125,17,132,100
126,27,139,100
128,24,144,100
131,21,157,100
129,24,117,100
127,22,117,100
125,27,117,100
123,21,115,100
127,23,158,100
130,29,152,100
131,27,145,100
132,27,142,100
132,52,140,100
133,45,141,100
131,49,124,100
129,76,122,100
128,84,123,100
127,61,124,100
126,42,124,100
