110,0,106,0
108,19,106,0
107,16,106,0
107,0,106,0
113,23,106,79
120,0,106,77
125,0,106,77
130,22,106,74
134,0,106,74
138,0,106,74
141,18,106,72
144,20,106,70
144,0,106,0
144,0,106,0
138,23,106,65
133,16,106,0
133,0,106,0
133,0,106,0
122,19,106,0
120,23,106,0
120,0,106,0
120,0,106,0
121,0,106,55
126,0,106,53
131,17,106,52
134,25,106,52
142,0,106,50
144,0,106,50
145,0,106,49
146,0,106,48
147,23,106,46
148,24,106,45
149,0,106,44
149,0,106,45
150,0,106,47
151,0,106,47
151,0,106,46
152,0,106,44
152,21,106,44
153,22,106,43
153,0,106,42
153,0,106,44
154,0,106,44
154,0,106,44
154,0,106,44
154,23,106,44
154,20,106,45
154,0,106,45
154,0,106,45
154,0,106,45
154,0,106,46
154,18,106,46
155,23,106,46
155,18,106,47
155,0,106,47
155,0,106,48
155,0,106,48
155,0,106,47
155,0,106,46
155,0,106,45
155,18,106,44
155,22,106,44
156,22,106,45
156,23,106,44
156,20,106,43
156,17,106,42
157,0,106,42
157,0,106,41
158,0,106,42
158,0,106,41
159,0,106,40
159,0,106,0
145,20,106,0
148,25,106,39
150,17,106,38
150,0,106,0
146,0,106,37
148,0,106,38
150,0,106,37
152,23,106,38
153,16,106,38
154,0,106,37
154,0,106,36
155,0,106,36
156,20,106,35
157,23,106,35
157,0,106,35
158,0,106,35
159,0,106,35
159,0,106,35
160,20,106,35
160,24,106,35
160,0,106,34
160,0,106,0
160,0,106,0
160,0,106,0
136,17,106,0
131,23,106,0
131,0,106,0
131,0,106,0
131,0,106,0
126,0,106,33
123,22,106,0
120,24,106,0
120,0,106,0
120,0,106,0
120,0,106,0
120,0,106,33
126,16,159,32
130,24,159,33
134,20,159,33
137,0,159,33
140,0,159,33
142,0,159,34
145,0,159,33
146,20,156,35
148,26,157,39
149,17,160,43
149,0,160,47
150,0,160,50
151,0,160,52
151,0,160,54
151,17,159,54
152,25,159,55
152,0,159,55
152,0,159,55
153,0,159,55
153,0,159,54
153,23,159,54
153,24,159,55
153,0,159,56
153,0,159,56
153,0,159,57
153,0,159,57
153,19,159,58
153,25,159,59
153,0,159,59
153,0,159,60
153,0,159,60
153,0,159,59
153,21,159,60
153,22,159,60
153,0,159,60
153,0,159,59
153,0,159,60
153,23,159,59
153,19,158,60
153,0,158,61
153,0,158,63
153,0,158,63
153,25,158,63
153,0,158,63
153,0,158,64
153,0,158,63
153,18,158,59
153,22,158,54
153,0,158,50
154,0,158,46
154,0,158,44
154,24,158,43
154,18,158,43
155,0,158,42
155,0,158,42
155,19,158,42
155,22,158,43
155,0,158,43
155,0,158,43
155,17,158,44
155,23,158,44
155,0,158,44
155,0,158,42
155,22,158,42
155,19,158,43
155,0,158,42
155,0,158,41
155,25,158,41
155,0,158,41
155,0,158,41
155,23,158,41
155,0,158,41
155,0,158,41
155,17,158,41
155,20,158,41
155,0,158,41
155,0,158,40
155,25,158,41
155,0,158,40
155,0,158,38
155,25,158,37
155,0,158,37
155,0,158,36
155,24,158,35
155,0,158,34
155,0,158,34
155,22,158,35
155,0,158,35
155,0,158,34
155,17,158,37
155,22,158,37
155,0,158,37
155,0,158,39
155,25,158,39
156,0,158,40
157,0,158,41
157,16,158,42
157,23,158,0
157,0,158,0
157,0,158,0
157,0,158,0
156,25,158,0
156,0,158,0
156,0,158,0
156,0,158,0
155,16,158,0
155,24,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,18,158,0
155,24,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,16,158,0
155,24,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,24,158,0
155,18,158,0
155,0,158,0
155,0,158,0
155,23,158,0
155,19,158,0
155,0,158,0
155,0,158,0
155,25,158,0
155,0,158,0
155,0,158,0
155,0,158,0
155,25,158,0
155,0,158,0
156,0,158,43
157,23,158,42
157,0,158,39
157,0,158,37
157,17,158,37
157,22,158,37
157,0,158,36
157,0,158,34
157,24,158,34
157,0,158,33
157,0,158,32
157,26,158,32
157,0,158,31
157,0,158,30
157,21,158,30
157,16,158,29
158,0,158,28
158,16,158,29
158,23,158,29
158,0,158,29
159,0,158,28
159,24,158,29
160,0,158,29
160,0,158,28
160,22,158,28
160,18,158,29
161,0,158,28
161,0,158,29
160,22,158,0
160,0,158,0
160,0,158,0
158,26,158,0
158,0,158,0
158,0,158,0
157,23,158,0
158,0,158,37
158,0,158,40
159,17,158,42
160,22,158,44
160,16,158,45
160,0,158,44
161,24,158,45
161,0,158,47
161,0,158,48
161,26,158,49
162,0,158,49
162,0,158,50
162,22,158,51
162,0,158,51
162,0,158,52
162,0,158,53
162,24,158,54
162,0,158,53
162,0,158,53
161,0,158,54
161,24,158,55
161,0,158,56
161,0,158,55
161,0,158,55
161,24,158,56
161,18,158,57
161,0,158,57
161,0,158,57
161,0,158,57
161,25,158,58
161,0,158,58
161,0,158,59
161,0,158,58
161,0,158,58
160,25,158,57
160,0,158,58
160,0,158,57
160,0,158,57
160,19,158,56
160,23,158,53
160,0,158,51
159,0,158,48
159,22,158,47
159,20,158,46
159,0,158,47
159,0,158,47
159,0,158,45
159,23,158,46
159,21,158,46
159,0,158,45
159,0,158,44
159,0,158,43
159,20,158,43
159,24,158,42
159,0,158,42
159,0,158,41
159,0,158,41
159,0,158,42
159,19,158,42
159,25,158,41
159,18,158,41
159,0,158,42
159,0,158,41
159,0,158,41
159,17,158,39
159,24,158,39
159,16,158,39
159,0,158,40
159,0,158,38
159,0,158,38
159,17,158,37
159,24,158,37
159,0,158,36
159,0,158,36
159,0,158,35
159,0,158,34
159,22,158,34
159,23,158,34
159,0,158,34
159,0,158,33
159,0,158,33
159,21,158,33
159,24,158,31
159,0,158,32
159,0,158,31
159,0,158,31
159,20,160,30
159,23,160,29
159,0,160,28
159,0,160,29
159,0,160,30
159,0,160,30
159,23,160,31
159,24,160,31
159,0,160,31
159,0,160,31
160,0,160,31
160,0,160,30
160,0,160,31
160,0,160,32
160,20,160,31
160,26,160,32
160,22,160,32
160,0,160,33
159,0,160,33
159,0,160,33
159,0,160,32
159,0,160,31
159,21,160,32
159,25,160,32
159,16,160,32
159,0,160,32
159,0,160,33
159,0,160,32
159,24,160,32
160,18,160,32
160,0,160,33
160,0,160,34
159,0,160,34
159,24,160,34
159,21,160,34
159,0,160,33
159,0,160,33
159,0,160,33
159,17,160,34
159,24,160,34
159,17,160,34
159,0,160,34
159,0,160,34
159,0,160,34
159,0,160,35
159,19,160,34
159,23,160,33
159,22,160,32
159,0,160,33
159,0,160,34
159,0,160,34
159,0,160,35
159,0,160,34
159,0,160,34
159,19,160,33
159,24,160,33
159,20,160,31
159,0,160,31
159,0,160,31
159,0,160,32
159,0,160,33
158,0,160,33
158,0,160,33
158,0,160,34
158,0,160,33
157,0,160,33
157,17,160,34
157,21,160,34
157,22,160,34
157,25,160,32
157,25,160,31
157,23,160,31
157,22,160,31
157,18,160,32
157,17,160,32
157,0,160,32
157,0,160,32
157,0,160,31
157,0,160,32
157,0,160,32
157,0,160,31
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,32
157,0,160,33
157,0,160,32
157,0,160,31
157,0,160,31
157,0,160,30
157,0,160,29
157,0,160,29
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,31
157,0,160,31
157,0,160,30
157,0,160,29
157,0,160,29
157,0,160,29
157,0,160,29
157,0,160,29
157,0,160,29
157,0,160,28
157,0,160,29
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,30
157,0,160,30
157,17,160,30
157,20,160,30
157,22,160,30
157,22,160,31
157,21,160,30
157,16,160,30
157,0,160,31
157,0,160,32
157,0,160,31
157,0,160,31
157,0,160,31
157,0,160,31
156,0,160,30
156,0,160,29
156,0,160,30
156,0,160,30
155,16,160,31
155,21,160,31
155,23,160,32
155,24,160,32
155,20,160,32
155,17,160,32
155,0,160,32
154,0,160,32
154,0,160,32
154,0,160,32
154,0,160,33
154,0,160,33
154,0,160,33
154,0,160,33
154,0,160,32
154,17,160,33
154,20,160,33
154,24,160,33
154,22,160,33
154,24,160,32
154,23,160,32
154,21,160,32
154,22,160,32
154,21,159,33
154,19,159,32
154,17,159,33
154,16,159,32
154,0,159,32
154,0,159,32
154,0,159,32
154,0,159,31
154,0,159,32
154,0,159,32
154,0,159,32
154,0,159,31
154,0,159,31
154,0,159,33
154,0,159,32
154,0,159,33
155,0,159,33
156,0,159,35
156,0,159,35
156,0,159,34
156,0,159,34
157,0,159,34
158,0,159,33
158,0,159,0
158,0,159,0
158,0,159,0
158,0,159,0
158,0,159,0
158,0,159,0
158,0,159,0
157,0,159,33
157,0,159,0
157,0,159,0
157,0,159,0
157,0,159,0
157,0,159,0
157,0,159,0
157,0,159,0
157,0,159,0
155,17,159,0
155,22,159,0
155,25,159,0
155,24,159,0
155,25,159,0
155,19,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,18,159,0
155,24,159,0
155,23,159,0
156,17,159,31
157,0,159,30
158,0,159,29
158,0,159,28
158,0,159,29
159,18,159,29
159,25,159,29
159,20,159,29
160,0,159,29
160,0,159,30
160,0,159,0
158,16,159,0
158,24,159,0
157,16,159,0
157,0,159,0
157,0,159,0
157,0,159,0
157,26,159,32
157,18,159,0
157,0,159,0
158,0,159,33
158,19,159,33
159,23,159,34
159,0,159,34
160,0,159,34
160,17,159,35
160,24,159,34
161,0,159,32
161,0,159,32
162,18,159,32
162,24,159,31
162,0,159,31
162,0,159,32
162,20,159,32
162,21,159,33
162,0,159,32
162,0,159,32
163,23,159,32
163,18,159,32
163,0,159,32
163,0,159,32
163,26,159,32
163,0,159,32
163,0,159,32
163,18,159,32
163,21,159,33
163,0,159,32
163,27,159,32
163,0,159,31
162,0,159,30
162,18,159,29
162,20,159,28
162,0,159,28
162,0,159,26
162,24,159,24
162,0,159,25
162,0,159,24
161,19,159,0
160,22,159,0
160,0,159,0
160,0,159,0
158,26,159,0
158,0,159,0
158,0,159,0
158,0,159,0
156,25,159,0
156,0,159,0
156,0,159,0
157,0,159,23
158,25,159,23
158,0,159,0
158,0,159,0
158,0,159,0
156,25,159,0
156,16,159,0
156,0,159,0
156,0,159,0
155,23,159,0
155,20,159,0
155,0,159,0
155,0,159,0
155,18,159,0
155,22,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,24,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,22,159,0
155,20,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,25,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,16,159,0
155,25,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,18,159,0
155,24,159,0
155,0,159,0
155,0,159,0
155,0,159,0
155,23,159,0
155,17,159,0
155,0,159,0
156,0,159,25
157,18,159,25
158,24,159,25
158,0,159,24
159,0,159,24
160,0,159,24
160,25,159,24
160,0,159,24
161,0,159,25
161,0,159,25
161,23,159,25
161,16,159,25
161,0,159,25
161,0,159,25
161,21,159,25
161,19,159,25
161,0,159,26
161,0,159,26
161,18,159,26
161,22,159,26
161,0,159,26
161,0,159,27
161,17,159,27
161,23,159,28
161,0,159,29
161,0,159,29
161,0,159,30
161,25,159,30
161,0,159,30
161,0,159,30
161,0,159,30
161,23,159,30
161,21,159,30
161,0,159,31
160,0,159,32
160,23,159,32
160,19,159,33
160,0,159,32
160,0,159,32
160,0,159,32
160,17,159,32
160,25,159,32
160,0,159,33
160,0,159,34
160,0,159,35
160,16,159,35
160,23,159,34
159,0,159,34
159,0,159,33
159,0,159,34
159,0,159,34
159,24,159,34
159,21,159,34
159,0,159,34
159,0,159,34
159,0,159,33
159,18,159,33
159,25,159,34
159,0,159,34
159,0,159,34
159,0,159,33
159,0,159,34
159,22,159,34
159,22,159,34
159,0,159,34
159,0,159,33
159,0,159,32
159,0,159,33
159,18,159,32
159,25,159,32
159,20,159,32
159,0,159,32
159,0,159,31
159,0,159,31
159,0,159,29
159,0,159,29
159,16,159,29
159,22,159,30
159,23,159,30
159,24,159,30
159,19,159,30
159,0,159,30
159,0,159,30
159,0,159,29
159,0,159,28
159,0,159,29
159,0,159,29
159,16,159,29
160,22,159,29
160,24,159,29
160,21,159,28
160,0,159,28
160,0,159,29
160,0,159,30
160,0,159,30
160,0,159,31
160,16,159,30
160,24,159,30
160,22,159,30
160,0,159,31
160,0,159,31
160,0,159,31
160,0,159,31
159,0,159,31
159,25,159,30
159,23,159,30
159,0,159,31
159,0,159,30
159,0,159,30
159,0,159,30
159,17,159,29
159,26,159,29
159,18,159,30
159,0,159,30
159,0,159,31
159,0,159,31
159,21,159,31
159,23,159,31
159,0,159,31
159,0,159,30
159,0,159,30
159,17,159,30
159,25,159,30
159,18,159,31
159,0,159,32
158,0,159,31
158,0,159,32
158,0,159,32
158,20,159,32
157,25,159,33
157,24,159,34
157,19,155,35
156,0,155,34
156,0,155,34
156,0,155,35
156,0,155,36
156,0,155,35
156,0,155,35
155,17,151,36
155,22,151,36
155,23,151,35
154,22,151,36
154,25,151,37
154,24,151,37
153,21,151,37
152,25,151,37
152,25,151,37
151,23,151,37
150,25,151,39
149,24,151,39
149,22,151,38
148,24,151,38
148,24,151,38
148,23,151,38
148,25,151,38
147,25,151,38
147,24,151,39
147,24,151,39
146,25,151,40
146,23,151,41
146,24,151,41
146,22,151,39
146,21,151,39
146,16,151,39
146,0,151,39
146,0,151,40
146,0,151,40
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,17,151,0
146,22,151,0
146,24,151,0
146,23,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,20,151,0
146,25,151,0
146,23,151,0
146,16,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,20,151,0
146,25,151,0
146,18,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,19,151,0
146,25,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,24,151,0
146,21,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,19,151,0
146,24,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,20,151,0
146,23,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,23,151,0
146,19,151,0
146,0,151,0
146,0,151,0
146,17,151,0
146,25,151,0
146,0,151,0
146,0,151,0
146,0,151,0
146,23,151,0
146,0,151,0
146,20,151,0
146,21,151,0
146,0,151,0
146,0,151,0
146,22,151,0
148,20,151,31
150,0,151,31
152,0,151,30
153,21,151,31
154,20,151,31
155,0,151,31
156,0,151,31
157,19,151,31
158,22,151,30
158,0,151,30
159,0,151,31
159,16,151,30
159,24,151,30
159,0,151,30
159,0,151,31
159,16,151,30
159,24,151,31
159,0,151,31
159,0,151,32
159,16,151,32
159,24,151,32
159,0,151,32
159,0,151,32
159,17,151,31
159,23,151,31
159,0,151,31
159,0,151,31
159,19,151,31
159,22,151,31
159,0,151,31
158,0,151,31
158,16,151,32
158,25,151,32
158,0,151,32
158,0,151,31
158,0,151,31
158,0,151,32
157,23,151,33
157,24,151,34
157,0,151,33
157,0,151,34
157,0,151,33
157,0,151,33
157,0,151,33
157,16,151,32
157,21,151,33
157,26,151,32
157,24,151,32
157,20,151,32
157,0,151,32
157,0,151,31
157,0,151,32
157,0,151,32
157,0,151,32
157,0,151,32
157,0,151,32
157,18,151,31
157,24,151,32
157,25,151,31
157,21,151,30
158,0,151,31
158,0,151,30
158,0,151,31
158,0,151,31
158,0,151,31
158,0,151,31
159,0,151,30
160,16,151,30
160,21,151,30
158,25,151,0
157,22,151,0
157,0,151,0
156,0,151,29
157,0,151,29
157,0,151,29
158,0,151,29
158,0,151,29
158,22,151,28
159,24,151,29
160,20,151,29
160,0,151,29
160,0,151,29
160,0,151,29
161,0,151,30
161,0,151,29
161,21,151,29
161,25,151,29
161,19,151,29
161,0,151,29
162,0,151,29
162,0,151,0
158,17,151,0
156,0,151,0
156,0,151,0
156,0,151,0
151,25,151,0
153,17,151,29
154,0,151,29
154,0,151,0
154,0,151,30
156,25,151,30
157,16,151,31
158,0,151,31
158,0,151,30
159,19,151,31
160,23,151,31
160,0,151,30
160,0,151,0
157,17,151,0
158,23,151,31
159,0,151,32
159,0,151,31
160,20,151,32
160,21,151,31
161,0,151,30
161,0,151,0
157,26,151,0
157,0,151,0
157,0,151,0
156,17,151,30
157,20,151,31
158,0,151,32
158,0,151,32
159,25,151,33
160,0,151,34
160,0,151,34
160,16,151,35
160,23,151,36
160,0,151,39
160,0,151,42
160,23,151,44
160,18,141,46
160,0,141,48
160,0,141,50
160,23,141,51
160,0,141,52
161,0,141,53
161,24,141,56
161,17,141,57
162,0,141,57
162,17,141,59
159,25,141,0
159,0,141,0
154,16,137,0
151,21,159,0
151,16,159,0
153,0,159,63
154,30,159,67
155,66,104,72
150,100,122,75
147,100,126,78
144,100,127,87
141,90,124,97
135,99,102,0
130,100,99,100
125,100,95,100
124,100,121,100
126,100,144,100
119,100,75,100
116,100,98,100
112,100,88,100
108,100,88,100
105,100,87,100
103,100,94,100
102,100,97,100
101,100,99,100
100,100,98,100
99,100,98,100
98,100,97,100
98,100,97,100
97,100,98,100
97,100,99,100
97,100,99,100
97,100,100,100
97,100,101,100
97,100,104,100
97,100,100,100
97,84,98,100
98,100,113,100
99,100,108,100
98,100,97,100
98,100,102,100
98,100,105,100
99,100,112,100
100,100,109,100
101,100,112,100
101,100,103,100
100,100,98,100
99,100,102,100
99,100,101,100
95,100,88,100
94,40,91,100
94,70,100,100
92,83,87,100
93,56,98,100
93,22,99,100
95,16,114,100
97,16,117,100
99,18,117,100
101,58,117,100
103,26,117,100
104,36,117,100
110,31,160,100
116,0,160,100
121,18,160,100
125,0,160,100
122,0,160,100
118,21,160,100
121,17,160,100
123,0,160,100
125,0,160,100
127,0,160,100
128,0,160,100
130,0,160,100
131,0,160,100
132,0,160,100
133,0,160,100
133,0,160,100
134,0,160,100
135,0,160,100
135,0,160,100
136,0,160,100
136,0,160,100
137,0,160,100
137,0,160,100
138,0,160,100
138,0,160,100
138,0,160,100
139,0,160,100
139,0,160,100
139,0,160,100
140,0,160,100
140,0,160,100
141,18,157,100
141,17,157,100
141,20,157,100
142,20,157,100
142,30,157,100
143,31,157,100
144,43,157,100
144,0,157,100
145,17,157,100
146,28,157,100
147,0,157,100
147,0,157,100
148,36,157,100
149,28,157,100
150,36,157,100
151,47,157,100
151,26,157,100
151,19,157,100
152,0,157,100
153,53,157,100
153,55,157,100
153,22,157,100
153,23,159,100
153,21,157,100
153,0,157,100
153,31,159,100
153,31,159,100
153,0,159,100
153,24,159,100
154,47,160,100
154,51,160,100
154,37,160,100
152,16,144,100
152,26,153,100
151,81,153,100
151,60,153,100
150,50,153,100
150,65,153,100
150,47,153,100
149,49,153,100
150,36,157,100
150,30,158,100
151,24,158,100
151,23,158,100
151,27,158,100
152,24,158,100
152,0,158,100
152,37,158,100
152,34,158,100
153,31,158,100
153,40,158,100
153,0,158,100
153,26,158,100
153,0,158,100
154,16,158,100
154,0,158,100
155,20,158,100
156,0,158,100
156,0,158,100
156,0,158,100
156,0,158,100
157,0,158,100
157,0,158,100
157,16,158,100
157,0,158,100
157,0,158,100
157,0,158,100
158,0,158,100
158,0,158,100
158,0,158,100
159,0,158,100
159,0,158,100
160,0,158,100
160,0,158,0
160,0,158,0
160,0,158,0
160,0,158,0
160,0,158,0
